Station,easting,northing,Vs30,Std,q
CPT_112327_measurement_num_0,1569786.2,5182643.82,174.88,,5
CPT_112328_measurement_num_0,1569762.67,5182628.72,169.92,,5
CPT_11240_measurement_num_0,1575651.25,5182506.94,197.05,,5
CPT_112414_measurement_num_0,1796230,5820169,210.04,,5
CPT_112415_measurement_num_0,1796036,5818430,188.59,,5
CPT_112416_measurement_num_0,1795973,5818554,173.14,,5
CPT_112417_measurement_num_0,1795903,5818501,180.73,,5
CPT_112418_measurement_num_0,1796118,5818743,198.61,,5
CPT_112420_measurement_num_0,1795313,5819280,212.75,,5
CPT_112422_measurement_num_0,1795880,5818812,201.54,,5
CPT_112423_measurement_num_0,1795798,5819129,213.94,,5
CPT_112425_measurement_num_0,1796152,5818199,175.42,,5
CPT_112426_measurement_num_0,1796385,5818008,229.49,,5
CPT_112427_measurement_num_0,1796074,5817880,204.91,,5
CPT_112431_measurement_num_0,1796265,5817738,180.42,,5
CPT_112432_measurement_num_0,1796265,5819598,201.59,,5
CPT_112433_measurement_num_0,1794934,5819562,208.31,,5
CPT_112434_measurement_num_0,1794792,5820002,204.89,,5
CPT_112435_measurement_num_0,1795916,5820006,225.41,,5
CPT_112436_measurement_num_0,1795461,5819858,194.67,,5
CPT_112437_measurement_num_0,1795000,5819675,175.25,,5
CPT_112475_measurement_num_0,1407045.15,4914831.07,136.89,,5
CPT_112476_measurement_num_0,1407020.57,4914789.83,144.07,,5
CPT_112477_measurement_num_0,1406994.49,4914754.54,138.18,,5
CPT_112478_measurement_num_0,1406906.77,4915002.69,147.08,,5
CPT_1124_measurement_num_0,1573387.52,5181371.67,149.54,,5
CPT_11255_measurement_num_0,1575079.7,5181127.5,180.25,,5
CPT_11257_measurement_num_0,1575065.5,5181152.4,181.08,,5
CPT_1125_measurement_num_0,1573473.04,5181229.59,144.81,,5
CPT_112681_measurement_num_0,1765807.15,5916589.16,195.56,,5
CPT_1126_measurement_num_0,1573519.39,5181222.23,144.66,,5
CPT_112788_measurement_num_0,1574200,5184076,184.54,,5
CPT_1127_measurement_num_0,1573689.37,5181227.87,153.55,,5
CPT_112830_measurement_num_0,1798762.19,5814977.51,212.31,,5
CPT_1128_measurement_num_0,1573766.75,5181305.56,163.28,,5
CPT_112950_measurement_num_0,1565839.64,5171470.76,149.69,,5
CPT_112953_measurement_num_0,1565871.97,5171540.16,164.71,,5
CPT_112_measurement_num_0,1572887.1,5181738.23,157.51,,5
CPT_113020_measurement_num_0,1762314.65,5431367.87,159.82,,5
CPT_113023_measurement_num_0,1878965.49,5823769.45,191.09,,5
CPT_113025_measurement_num_0,1878969.88,5823742.63,194.2,,5
CPT_113026_measurement_num_0,1878933.33,5823758.31,192.02,,5
CPT_1130_measurement_num_0,1573787.29,5181498.65,142.46,,5
CPT_11310_measurement_num_0,1576286.9,5181977.8,177.14,,5
CPT_11320_measurement_num_0,1576297.1,5181976.3,176.66,,5
CPT_113214_measurement_num_0,1762282.95,5431337.67,161.85,,5
CPT_11321_measurement_num_0,1576310,5181989.3,178.15,,5
CPT_11323_measurement_num_0,1576302.4,5181996.3,174.45,,5
CPT_11326_measurement_num_0,1575491.07,5182271.14,191.5,,5
CPT_11329_measurement_num_0,1575688.85,5182107.48,186.14,,5
CPT_1132_measurement_num_0,1574174.61,5181733.28,158.13,,5
CPT_11332_measurement_num_0,1575749.2,5181867.66,196.75,,5
CPT_113459_measurement_num_0,1762165.16,5431500.67,228.56,,5
CPT_113499_measurement_num_0,1948708.38,5790064.57,240.19,,5
CPT_1134_measurement_num_0,1574341.89,5182241.57,148.72,,5
CPT_1135_measurement_num_0,1574352.36,5182302.31,151.97,,5
CPT_113641_measurement_num_0,1571484.26,5177016.67,126.78,,5
CPT_113655_measurement_num_0,1895050.77,5818362.66,240.88,,5
CPT_11367_measurement_num_0,1572025,5182770,140.75,,5
CPT_1136_measurement_num_0,1574348.13,5182455.39,153.38,,5
CPT_11375_measurement_num_0,1576917.9,5183646.5,167.69,,5
CPT_11376_measurement_num_0,1576930.5,5183656.7,176.99,,5
CPT_113785_measurement_num_0,1851667.22,5806071.7,192.5,,5
CPT_113793_measurement_num_0,1800246.37,5819419.62,231.1,,5
CPT_113795_measurement_num_0,1800255.48,5819413.5,233.79,,5
CPT_113797_measurement_num_0,1790235,5830554,186.59,,5
CPT_1137_measurement_num_0,1574338.38,5182520.28,147.62,,5
CPT_113800_measurement_num_0,1790124,5830500,190.49,,5
CPT_113803_measurement_num_0,1790020,5830609,180.16,,5
CPT_113805_measurement_num_0,1790075,5830684,177.05,,5
CPT_113838_measurement_num_0,1793316,5825159,231.03,,5
CPT_113839_measurement_num_0,1793329,5825135,220.74,,5
CPT_113840_measurement_num_0,1799482,5815167,194.99,,5
CPT_113843_measurement_num_0,1799467,5815152,201.82,,5
CPT_113845_measurement_num_0,1789597,5840046,186.68,,5
CPT_113847_measurement_num_0,1789575,5840087,179.06,,5
CPT_113855_measurement_num_0,1795982,5818546,185.85,,5
CPT_113859_measurement_num_0,1795967,5818528,184.33,,5
CPT_113877_measurement_num_0,1793129.67,5803542.07,202.41,,5
CPT_113879_measurement_num_0,1793247.91,5803471.01,243.28,,5
CPT_113881_measurement_num_0,1793228.8,5803296.04,235.31,,5
CPT_113883_measurement_num_0,1793247.91,5803152.12,230.24,,5
CPT_113885_measurement_num_0,1793508.27,5803138.99,230.72,,5
CPT_113887_measurement_num_0,1798590,5813518,162.56,,5
CPT_113889_measurement_num_0,1798600,5813547,168.24,,5
CPT_113892_measurement_num_0,1798579,5813556,170.07,,5
CPT_113894_measurement_num_0,1854312.55,5878818.13,211.73,,5
CPT_113896_measurement_num_0,1854334.05,5878815.74,197.14,,5
CPT_113898_measurement_num_0,1854333.45,5878834.85,204.83,,5
CPT_1138_measurement_num_0,1574315.47,5182626.2,158.04,,5
CPT_113906_measurement_num_0,1802337,5816855,190.32,,5
CPT_113907_measurement_num_0,1802324,5816865,196.88,,5
CPT_113913_measurement_num_0,1837213,5860290,181.3,,5
CPT_113917_measurement_num_0,1785815,5871751,130.22,,5
CPT_113919_measurement_num_0,1785813,5871745,128.31,,5
CPT_113921_measurement_num_0,1785825,5871723,143.67,,5
CPT_113924_measurement_num_0,1785830,5871728,147.34,,5
CPT_113976_measurement_num_0,1788556,5813377,193.33,,5
CPT_113978_measurement_num_0,1788539,5813315,226.1,,5
CPT_113982_measurement_num_0,1788497,5813269,233.26,,5
CPT_113987_measurement_num_0,1804559,5805363,208.23,,5
CPT_113989_measurement_num_0,1804547,5805367,203.47,,5
CPT_113991_measurement_num_0,1795761,5818080,180.8,,5
CPT_113995_measurement_num_0,1795812,5818238,191.83,,5
CPT_1139_measurement_num_0,1574300.85,5182775.75,149.38,,5
CPT_114007_measurement_num_0,1795918,5818057,181.78,,5
CPT_114010_measurement_num_0,1795981,5818145,174.61,,5
CPT_11427_measurement_num_0,1575022.93,5182210.69,162.83,,5
CPT_11429_measurement_num_0,1575134.26,5182014.26,180.27,,5
CPT_114324_measurement_num_0,2063216,5739364,221.77,,5
CPT_114393_measurement_num_0,1721568.98,6043067.63,148.91,,5
CPT_114395_measurement_num_0,1721563.27,6043046.63,143.8,,5
CPT_114401_measurement_num_0,1721589.78,6043067.35,151.28,,5
CPT_114402_measurement_num_0,1721589.46,6043044.06,145.76,,5
CPT_114403_measurement_num_0,1721590.8,6043009.65,140.58,,5
CPT_114404_measurement_num_0,1721577.22,6043008.72,143.18,,5
CPT_114405_measurement_num_0,1721564.58,6043010.01,139.79,,5
CPT_114409_measurement_num_0,1721162.64,6043708.88,147.55,,5
CPT_11440_measurement_num_0,1575587.66,5181526.48,179.65,,5
CPT_114410_measurement_num_0,1721157.35,6043718.94,140.73,,5
CPT_114416_measurement_num_0,1717939.38,6051414.83,141.82,,5
CPT_114420_measurement_num_0,1718007.87,6051391.73,162.82,,5
CPT_114422_measurement_num_0,1717984.03,6051437.53,152.91,,5
CPT_114424_measurement_num_0,1717959.55,6051502.2,149.36,,5
CPT_114425_measurement_num_0,1717929.92,6051520.35,145.85,,5
CPT_114427_measurement_num_0,1717957.11,6051523.31,148.49,,5
CPT_114429_measurement_num_0,1681948,6027364,123.63,,5
CPT_114430_measurement_num_0,1681873,6027341,132.64,,5
CPT_114463_measurement_num_0,1720975,6045028,159.3,,5
CPT_114464_measurement_num_0,1720926,6045030,167.59,,5
CPT_114466_measurement_num_0,1720890,6045062,163.22,,5
CPT_114467_measurement_num_0,1720812,6045180,143.96,,5
CPT_114469_measurement_num_0,1720888,6045010,161.79,,5
CPT_114472_measurement_num_0,1720847,6045071,166.36,,5
CPT_114473_measurement_num_0,1720765,6044987,140.98,,5
CPT_114474_measurement_num_0,1720952,6044972,161.85,,5
CPT_114508_measurement_num_0,1816631.39,5806016.66,237.04,,5
CPT_114513_measurement_num_0,1816630.27,5806083.53,234.7,,5
CPT_114518_measurement_num_0,1816693.54,5806146.35,234.75,,5
CPT_114522_measurement_num_0,1816749.63,5806198.17,221.95,,5
CPT_114524_measurement_num_0,1816641.36,5806229.24,215.41,,5
CPT_114526_measurement_num_0,1816694.42,5806263.7,187.07,,5
CPT_114527_measurement_num_0,1816739.59,5806289.99,215.78,,5
CPT_114532_measurement_num_0,1816750.93,5806360.64,232.85,,5
CPT_114533_measurement_num_0,1816637.55,5806417.9,226.5,,5
CPT_114534_measurement_num_0,1816752.89,5806421.65,229.85,,5
CPT_114535_measurement_num_0,1570827.39,5180606.44,179.94,,5
CPT_114536_measurement_num_0,1570811.86,5180607.48,173.06,,5
CPT_114537_measurement_num_0,1570827.24,5180590.31,189.09,,5
CPT_11476_measurement_num_0,1575154,5183989,171.47,,5
CPT_114_measurement_num_0,1573325.46,5181769.39,158.88,,5
CPT_115024_measurement_num_0,2035879.1,5709713.73,189.16,,5
CPT_115026_measurement_num_0,2035856.5,5709683.89,186.62,,5
CPT_115027_measurement_num_0,2035847.25,5709650.53,187.41,,5
CPT_115033_measurement_num_0,1790386,5829666,224.68,,5
CPT_115034_measurement_num_0,1790393,5829623,229.62,,5
CPT_115035_measurement_num_0,1790346,5829648,222.6,,5
CPT_11506_measurement_num_0,1572072,5177886,142.25,,5
CPT_11509_measurement_num_0,1572087,5177889,133.85,,5
CPT_115124_measurement_num_0,1570367.64,5180942.19,161.82,,5
CPT_115126_measurement_num_0,1570350.47,5180942.19,158.46,,5
CPT_115132_measurement_num_0,1882056.69,5826702.93,206.21,,5
CPT_115215_measurement_num_0,1747306,5972304,149.98,,5
CPT_115223_measurement_num_0,1747306,5972240,137.27,,5
CPT_11535_measurement_num_0,1574713.06,5182402.09,175.25,,5
CPT_11536_measurement_num_0,1576681.29,5183735.7,159.06,,5
CPT_115403_measurement_num_0,1801790.56,5814625.65,204.61,,5
CPT_115404_measurement_num_0,1801791.41,5814617.3,213.81,,5
CPT_115405_measurement_num_0,1801826.83,5814591.78,216.98,,5
CPT_115406_measurement_num_0,1801837.76,5814588.63,200.94,,5
CPT_11540_measurement_num_0,1576555.68,5183395.66,182.14,,5
CPT_115423_measurement_num_0,1882039.88,5775371.03,199.66,,5
CPT_115479_measurement_num_0,1758256.92,5927384.02,170.03,,5
CPT_115481_measurement_num_0,1758254.64,5927372.18,171.4,,5
CPT_115515_measurement_num_0,1799101,5816229,235.95,,5
CPT_115534_measurement_num_0,1576067.76,5186121.6,177.06,,5
CPT_11564_measurement_num_0,1574885.02,5181342.04,181.02,,5
CPT_11566_measurement_num_0,1574755.93,5181362.62,168.72,,5
CPT_11568_measurement_num_0,1574757.5,5181440.52,167.69,,5
CPT_115703_measurement_num_0,1579418.35,5178435.7,178.75,,5
CPT_115706_measurement_num_0,1579406.58,5178427.45,179.89,,5
CPT_115708_measurement_num_0,1579393.84,5178417.08,174.99,,5
CPT_115712_measurement_num_0,1901314.1,5810407.51,197.02,,5
CPT_11573_measurement_num_0,1574875.24,5181180.11,177.44,,5
CPT_115768_measurement_num_0,1655833.67,5307378.68,194.83,,5
CPT_115770_measurement_num_0,1655754.21,5306786.92,186.95,,5
CPT_11578_measurement_num_0,1578712.97,5179825.5,191.94,,5
CPT_11590_measurement_num_0,1570950.2,5178483.4,140.1,,5
CPT_115911_measurement_num_0,1576422.61,5181472.01,184.21,,5
CPT_115917_measurement_num_0,1576441.53,5181491.07,172.67,,5
CPT_11592_measurement_num_0,1576950.16,5183063.41,176.22,,5
CPT_11593_measurement_num_0,1573053.1,5186522.1,184.78,,5
CPT_11594_measurement_num_0,1573062.8,5186522.1,182.35,,5
CPT_11596_measurement_num_0,1573053.7,5186531.4,181.97,,5
CPT_115981_measurement_num_0,1773117.87,5898194.19,119.93,,5
CPT_115982_measurement_num_0,1773109.52,5898221.11,121.06,,5
CPT_115983_measurement_num_0,1773089.03,5898215.42,121.12,,5
CPT_115984_measurement_num_0,1773097.17,5898191.5,129.12,,5
CPT_115985_measurement_num_0,1773115.97,5898105.54,128.47,,5
CPT_115986_measurement_num_0,1773135.03,5898110.81,131.51,,5
CPT_115991_measurement_num_0,1570873.84,5180076.63,152.01,,5
CPT_115_measurement_num_0,1573487.37,5181763.69,160.51,,5
CPT_116020_measurement_num_0,1572380.77,5183062.08,182.06,,5
CPT_116023_measurement_num_0,1570682.89,5186370.59,148.06,,5
CPT_116024_measurement_num_0,1570617.61,5186223.59,137.79,,5
CPT_116025_measurement_num_0,1570669.48,5186216.71,131.52,,5
CPT_116036_measurement_num_0,1935258.89,5618663.74,176.01,,5
CPT_116037_measurement_num_0,1935231.19,5618727.72,177.82,,5
CPT_116038_measurement_num_0,1935293.2,5618716.77,168.13,,5
CPT_116053_measurement_num_1,1744034.47,5918311.27,177.29,,5
CPT_116054_measurement_num_0,1744029,5918290,177.29,,5
CPT_116055_measurement_num_0,1743990,5918294,180.9,,5
CPT_116081_measurement_num_0,1763218,5908776,165.69,,5
CPT_116083_measurement_num_0,1763260,5908776,173.47,,5
CPT_116084_measurement_num_0,1763238,5908754,186.98,,5
CPT_116085_measurement_num_0,1763239,5908733,171.64,,5
CPT_116092_measurement_num_0,1571165.26,5175578.25,142.68,,5
CPT_116093_measurement_num_0,1571143.63,5175579.26,141.33,,5
CPT_116097_measurement_num_0,1572752.27,5187076.43,201.77,,5
CPT_116099_measurement_num_0,1573117.08,5182720.66,204.21,,5
CPT_116100_measurement_num_0,1574932.35,5182517.55,176.2,,5
CPT_116101_measurement_num_0,1570569.93,5183662.99,158.69,,5
CPT_116141_measurement_num_0,1946637,5791833.26,241.42,,5
CPT_116143_measurement_num_0,1946624.17,5791836.25,237.48,,5
CPT_116167_measurement_num_0,1753137.8,5933401.55,242.99,,5
CPT_116406_measurement_num_0,1571351.1,5179864.97,145.95,,5
CPT_116416_measurement_num_0,1571159.05,5179720.7,162.37,,5
CPT_116419_measurement_num_0,1571211.9,5179697.54,121.7,,5
CPT_116421_measurement_num_0,1571336.43,5179694.43,150.21,,5
CPT_116427_measurement_num_0,1571144.88,5179692.5,153.69,,5
CPT_11643_measurement_num_0,1576533.86,5182597.55,196.46,,5
CPT_11657_measurement_num_0,1578939.35,5179818.16,195.8,,5
CPT_11659_measurement_num_0,1572286.67,5182337.92,189.03,,5
CPT_11665_measurement_num_0,1571532.93,5181644.49,165.91,,5
CPT_116663_measurement_num_0,1580587.37,5175470.76,174.42,,5
CPT_116672_measurement_num_0,1799595,5815548,217.43,,5
CPT_116673_measurement_num_0,1799610,5815550,224.78,,5
CPT_116674_measurement_num_0,1799605,5815538,223.4,,5
CPT_116688_measurement_num_0,1816544,5805810,190.68,,5
CPT_11670_measurement_num_0,1575772.78,5186064.36,186.07,,5
CPT_116770_measurement_num_0,1258029,5005235,189.65,,5
CPT_116771_measurement_num_0,1258109,5005219,181.88,,5
CPT_116772_measurement_num_0,1258157,5005280,182.84,,5
CPT_116773_measurement_num_0,1258216,5005285,182.68,,5
CPT_116774_measurement_num_0,1258087,5005335,212.34,,5
CPT_116775_measurement_num_0,1258123,5005331,231.22,,5
CPT_116776_measurement_num_0,1258053,5005396,237.15,,5
CPT_116777_measurement_num_0,1257994,5005367,250.3,,5
CPT_11680_measurement_num_0,1572419.65,5178672.88,130.07,,5
CPT_116909_measurement_num_0,1570760.01,5178969.23,147.1,,5
CPT_117080_measurement_num_0,1580683.5,5175454.38,168.64,,5
CPT_117084_measurement_num_0,1572152.46,5178903.11,147.34,,5
CPT_117085_measurement_num_0,1571983.53,5178836.73,147.34,,5
CPT_117086_measurement_num_0,1572047.16,5179046.79,130.37,,5
CPT_117088_measurement_num_0,1572177.87,5179029.11,142.19,,5
CPT_117089_measurement_num_0,1572169.31,5178912.91,147.34,,5
CPT_117158_measurement_num_2,1866775,5721557,257.18,,5
CPT_117175_measurement_num_1,1860388.1,5725646.9,262.48,,5
CPT_117176_measurement_num_0,1860236.2,5726038.1,280.93,,5
CPT_117178_measurement_num_0,1859933.5,5726817.4,281.82,,5
CPT_117180_measurement_num_2,1859629.6,5727600.1,295.06,,5
CPT_117193_measurement_num_1,1852548.2,5731347,241.85,,5
CPT_117196_measurement_num_0,1851510.9,5732266.1,260.62,,5
CPT_117202_measurement_num_1,1849581.5,5732894.8,240.96,,5
CPT_117205_measurement_num_1,1849007.6,5733585.4,241.9,,5
CPT_117218_measurement_num_3,1845350,5740247.8,199,,5
CPT_117219_measurement_num_0,1845330.7,5740622.5,198.84,,5
CPT_117220_measurement_num_1,1845408.5,5741020,181.91,,5
CPT_117246_measurement_num_0,1863703.22,5721897.88,299.29,,5
CPT_117247_measurement_num_0,1863705.21,5721905.59,243.58,,5
CPT_117265_measurement_num_0,1859170.06,5728390.84,298.04,,5
CPT_117266_measurement_num_0,1859168.5,5728396.44,294.6,,5
CPT_117267_measurement_num_0,1859179.5,5728386.09,286.76,,5
CPT_117268_measurement_num_0,1859178.41,5728379.46,273.03,,5
CPT_117275_measurement_num_0,1858003.31,5729168.54,300.1,,5
CPT_117276_measurement_num_0,1857988.02,5729181.25,298.36,,5
CPT_117277_measurement_num_0,1857736.72,5729343.79,290.4,,5
CPT_117278_measurement_num_0,1857737.87,5729352.65,306.7,,5
CPT_117279_measurement_num_0,1856992.75,5729598.82,243.29,,5
CPT_117280_measurement_num_0,1856991.84,5729597.74,244.93,,5
CPT_117281_measurement_num_0,1856984.35,5729609.09,256.25,,5
CPT_117284_measurement_num_0,1857340.3,5729484.5,256.9,,5
CPT_117288_measurement_num_0,1869667.9,5720580.8,261.42,,5
CPT_117289_measurement_num_0,1869421.2,5720753.5,259.68,,5
CPT_117290_measurement_num_0,1869220.8,5720893.8,272.94,,5
CPT_117291_measurement_num_0,1869220.44,5720903.1,272.77,,5
CPT_117292_measurement_num_0,1868915.3,5720990,268.15,,5
CPT_117293_measurement_num_0,1868294.5,5721185.4,282.81,,5
CPT_117302_measurement_num_1,1845472.4,5741346.4,184.13,,5
CPT_11750_measurement_num_0,1571032.3,5181368.6,153.19,,5
CPT_11751_measurement_num_0,1571019.1,5181355.6,156.74,,5
CPT_117_measurement_num_0,1573381,5181893.25,163.1,,5
CPT_118446_measurement_num_0,1762156.72,5431448,181.15,,5
CPT_118447_measurement_num_0,1762173.98,5431417.51,180.34,,5
CPT_118448_measurement_num_0,1762248.61,5431392.3,171.8,,5
CPT_118449_measurement_num_0,1762220.12,5431449.14,178.17,,5
CPT_118463_measurement_num_0,1572201.9,5183176.7,181.01,,5
CPT_118471_measurement_num_0,1791980,5842514,211.93,,5
CPT_118472_measurement_num_0,1792013,5842547,215.38,,5
CPT_118552_measurement_num_0,1406457.94,4913577.62,123.75,,5
CPT_118584_measurement_num_0,1952316.52,5790099.17,210.14,,5
CPT_118585_measurement_num_0,1952326.37,5790097.67,211.79,,5
CPT_118586_measurement_num_0,1952340.25,5790098.87,210.43,,5
CPT_118587_measurement_num_0,1952351.9,5790094.84,196.42,,5
CPT_118603_measurement_num_0,1947988.52,5791989.59,239.78,,5
CPT_118615_measurement_num_0,1948806.93,5791932.21,264.88,,5
CPT_118618_measurement_num_0,1948889.34,5791892.2,221.36,,5
CPT_118629_measurement_num_0,1949042.21,5792109.57,281.85,,5
CPT_118632_measurement_num_0,1948952.04,5792148.98,262.23,,5
CPT_118643_measurement_num_0,1948746.02,5792166.3,269.35,,5
CPT_118815_measurement_num_0,1406889.86,4913377.74,178.34,,5
CPT_118_measurement_num_0,1573209.09,5181989.69,154.56,,5
CPT_119_measurement_num_0,1573075.1,5181969.3,155.52,,5
CPT_12032_measurement_num_0,1567664,5177793,118.44,,5
CPT_120435_measurement_num_0,1789543.61,5829769.29,183.11,,5
CPT_120436_measurement_num_0,1789032.94,5829824.28,186.92,,5
CPT_120441_measurement_num_0,1804637.21,5805546.05,217,,5
CPT_120556_measurement_num_0,1766603.18,5913069.83,174.53,,5
CPT_120558_measurement_num_0,1766573.61,5913165.26,174.05,,5
CPT_120568_measurement_num_0,1769376.77,5911513.88,177.11,,5
CPT_120569_measurement_num_0,1769434.5,5911399.34,189.01,,5
CPT_120570_measurement_num_0,1769495.07,5911358.52,207.91,,5
CPT_120571_measurement_num_0,1769684.3,5911340.54,211.13,,5
CPT_120618_measurement_num_0,1884241.06,5824256.32,218.85,,5
CPT_12065_measurement_num_0,1576491.97,5181067.5,186.93,,5
CPT_120700_measurement_num_0,1297390.51,5045581.64,217.58,,5
CPT_120786_measurement_num_0,1789790,5518683,254.66,,5
CPT_120789_measurement_num_0,1790481,5518167,264.68,,5
CPT_120908_measurement_num_0,1571778,5186462,140.41,,5
CPT_12093_measurement_num_0,1574953.46,5184412.46,174.63,,5
CPT_12103_measurement_num_0,1571505.51,5180775.64,172.53,,5
CPT_121040_measurement_num_0,1759548.36,5908468.27,211.3,,5
CPT_121041_measurement_num_0,1759593.25,5908586.51,200.61,,5
CPT_121042_measurement_num_0,1759619.7,5908553.16,223.04,,5
CPT_121043_measurement_num_0,1759631.51,5908395.23,167.87,,5
CPT_121044_measurement_num_0,1759600.72,5908514.67,213.17,,5
